"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1059511005145952257","","","2018-11-05 18:21:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the only suitable reaction to this is the eyes open laughing crying emoji -&gt; https://t.co/nkDZEvF3YH","","","","https://gkoberger.github.io/stacksort/"
"1059465690124566529","1059412974065074176","996795774","2018-11-05 15:21:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caranvr and the tarot one that is in the replies sjdkfksjsj","","","",""
"1059317530194599936","","","2018-11-05 05:32:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @joeysofficial: I’ve watched this video about 20 times now and it has made me smile more each time 🤗 https://t.co/YkotdVmFov","1059099768645971970","68554822","2018-11-04 15:07:16 +0000","https://twitter.com/joeysofficial/status/1059099768645971970/video/1,https://twitter.com/joeysofficial/status/1059099768645971970/video/1"
"1059312160906584064","1059311294732517376","432963885","2018-11-05 05:11:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@br00kejensen ty for the support! ready for ur upcoming growth &lt;3","","","",""
"1059310425953705985","","","2018-11-05 05:04:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","...
..
.
thank u, next
.
..
... https://t.co/MR9bwSDh0U","","","","https://twitter.com/poetastrologers/status/1059298950166052864"
"1059260117978398720","1059259837962276864","848030335094870016","2018-11-05 01:44:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@beriwanravandi champagne mami 😎","","","",""
"1059260001594810368","1059256358187491333","1152657626","2018-11-05 01:43:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@yarnessa yes house gas explosion in gladwyne no one injured!","","","",""
"1059152857100963840","","","2018-11-04 18:38:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @theronalisa: “thank u, next” - me turning down ppl who don’t even know i had a crush on them in the first place","1058928444661293057","81636113","2018-11-04 03:46:29 +0000",""
"1059116401124892673","1059074834880192512","996795774","2018-11-04 16:13:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caranvr ok 💓💞💕💖","","","",""
"1058937401916186624","1058933108614090754","1152657626","2018-11-04 04:22:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@yarnessa wait fuck....that explains so much @ communication","","","",""
"1058931810330140672","","","2018-11-04 03:59:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","this song..........miss grande did not come to play! https://t.co/MP62RGQn1x","","","","https://twitter.com/ArianaGrande/status/1058917476241555456"
"1058913370546552832","","","2018-11-04 02:46:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @OFlynn_Emily: PLEASE RETWEET THIS - I COULD GET FREE FRIED CHICKEN FOR THE REST OF SENIOR YEAR🤤🍗✨ https://t.co/YHIiALqiD8","1058903432189435904","741293378","2018-11-04 02:07:06 +0000","https://twitter.com/OFlynn_Emily/status/1058903432189435904/photo/1,https://twitter.com/OFlynn_Emily/status/1058903432189435904/photo/1"
"1058913203659399168","1058904635916931072","866499259943792640","2018-11-04 02:45:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly SHFJJDJAKD","","","",""
"1058866782147092481","1058701782887608320","996795774","2018-11-03 23:41:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@caranvr is your face okay though","","","",""
"1058751172595589121","","","2018-11-03 16:02:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @therealcbrad: Siri how do i lead a sexy and ethical life","1058540385063067648","1692592524","2018-11-03 02:04:29 +0000",""
"1058626150661005312","1058606833882009600","182164798","2018-11-03 07:45:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cybergoth404 more like instant bffs 💕💕","","","",""
"1058604010737991680","","","2018-11-03 06:17:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","when you bond with an acquaintance over both belting Mitski lyrics....","","","",""
"1058540762290364416","1058529974385180672","4645866625","2018-11-03 02:05:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kobexamoh OMGGGGGGGG ok but same tho","","","",""
"1058499514317836289","1058461643825385472","880929978","2018-11-02 23:22:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nikhilrsethi me trying to read ur tabs like","","","",""
"1058400695538343937","","","2018-11-02 16:49:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hackNY: ATTENTION NYC STARTUPS! applications are NOW OPEN to host a member of the 10th class of hackNY Fellows for summer 2019!!! https…","1058341844046753792","120550147","2018-11-02 12:55:33 +0000","https://apply.hackny.org/startups/new,https://twitter.com/hackNY/status/1058341844046753792/photo/1"
"1058157241650561029","1057852274687516672","866499259943792640","2018-11-02 00:42:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cyb3rbuIly dead this is so u","","","",""
"1058157103033053185","1058156791840804864","960889055411138561","2018-11-02 00:41:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@businessgoth do you have a good one? i was just using nerd wallet's but it's like city to city comparison instead of just one city at a time","","","",""
"1058156556460670977","","","2018-11-02 00:39:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","what are yalls favorite ways to budget? i'm looking for a simple way to estimate cost of living in various cities ✨","","","",""
"1058052729535426563","1058040007724752896","2927200279","2018-11-01 17:46:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cszhu in class someone brought up that after the movie 2001 a space odyssey came out and hal was a male voice people wouldn't trust a male voiced computer assistant???","","","",""
"1058032243615170561","","","2018-11-01 16:25:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","party for one and ever again by robyn are my scorpio season ANTHEMS","","","",""
"1057870998538776576","","","2018-11-01 05:44:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i want this on loop at my wedding reception https://t.co/jXT5K7DOXE","","","","https://www.youtube.com/watch?v=LVNxE8OLdgw"
"1057830473249030145","1057805967671218176","822944258709745665","2018-11-01 03:03:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@danimammii leo sun cancer moon scorpio rising","","","",""
"1057763604106231808","1057725443628064768","970417286996688896","2018-10-31 22:37:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_hannahchinn @succdevon OMG GINGER YESSS 💕💕💕","","","",""
"1057763522111791104","1057727826475057152","866499259943792640","2018-10-31 22:37:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly 👀","","","",""
"1057763405803732997","1057718027947556864","822944258709745665","2018-10-31 22:37:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@danimammii this dragged me harder than i needed it to","","","",""
"1057763318130245632","","","2018-10-31 22:36:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @succdevon: 26) Avocado Slush/ Snow 

blunt and picky. you have residual bitterness and your anger can rub off on people. not everybody…","1057375891267870721","770440311910780930","2018-10-30 20:57:12 +0000","https://twitter.com/succdevon/status/1057375891267870721/photo/1,https://twitter.com/succdevon/status/1057375891267870721/photo/1"
"1057763097518194689","","","2018-10-31 22:35:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @succdevon: 15) Coffee Milk Tea

you did not come to fuck around. you mean business. probably going to be someone’s boss someday. right…","1057128874901856256","770440311910780930","2018-10-30 04:35:38 +0000","https://twitter.com/succdevon/status/1057128874901856256/photo/1,https://twitter.com/succdevon/status/1057128874901856256/photo/1"
"1057762926050852865","","","2018-10-31 22:35:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @succdevon: 8) Matcha Milk Tea

you wanna be healthy, but do you really wanna be healthy? you do all the right steps. read your horoscop…","1057037025759551488","770440311910780930","2018-10-29 22:30:40 +0000","https://twitter.com/succdevon/status/1057037025759551488/photo/1,https://twitter.com/succdevon/status/1057037025759551488/photo/1"
"1057676418258214913","1057588460725379073","996795774","2018-10-31 16:51:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@caranvr same omg","","","",""
"1057481364625391617","","","2018-10-31 03:56:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sanjanabanana: I'm sick of having problems that Bryn Mawr can't solve","1057448506544263169","4831874285","2018-10-31 01:45:45 +0000",""
"1057347485792899072","","","2018-10-30 19:04:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @trheekim: Everybody be asking about OKRs but not R u OK","1055956181607440385","271709004","2018-10-26 22:55:47 +0000",""
"1057347232108892160","","","2018-10-30 19:03:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @yarnessa: do u 🙈 got plans 📆 tonite 🌃
i’m
     📍
        📏      (couple hundred miles)
             📏          
                  📏…","1057280757746536448","1152657626","2018-10-30 14:39:10 +0000",""
"1057028620173172737","1057015818469498882","721854171813703681","2018-10-29 21:57:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@risha_p7 Omg ❤️❤️❤️ brb looking up coordinating outfits :')","","","",""
"1057013904285597697","1057010746159181824","812816965144289281","2018-10-29 20:58:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jarvmiller we do have a good track record of pretending to be together to get alcohol....hmm... lots to think about here ...","","","",""
"1057009700636672000","","","2018-10-29 20:42:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".... me right this exact moment https://t.co/Rhjl8M77f7","","","","https://twitter.com/Antonio_IA7/status/1056557929795543041"
"1057008140653420544","1057007726499229701","4645866625","2018-10-29 20:35:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kobexamoh yes that is the exact goal !!","","","",""
"1057007140806770689","","","2018-10-29 20:31:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ok so two (2) of my cousins got engaged recently so now i have to crowdsource a date to their weddings like a fucking 00s movie","","","",""
"1056812954333646848","","","2018-10-29 07:40:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @visakanv: I just discovered the Pepsi rebranding slides from 2008 and it is truly breathtaking https://t.co/idhAbVWufp","1055498139602317313","16884623","2018-10-25 16:35:41 +0000","https://twitter.com/visakanv/status/1055498139602317313/photo/1,https://twitter.com/visakanv/status/1055498139602317313/photo/1,https://twitter.com/visakanv/status/1055498139602317313/photo/1,https://twitter.com/visakanv/status/1055498139602317313/photo/1,https://twitter.com/visakanv/status/1055498139602317313/photo/1,https://twitter.com/visakanv/status/1055498139602317313/photo/1,https://twitter.com/visakanv/status/1055498139602317313/photo/1,https://twitter.com/visakanv/status/1055498139602317313/photo/1"
"1056798191616712705","1056797485463592960","848030335094870016","2018-10-29 06:41:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@beriwanravandi i'm WEAAAKK","","","",""
"1056765823254175744","1056751727523885057","1023991776124837890","2018-10-29 04:33:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@comedysillegal love this n u 💕💕","","","",""
"1056647367913586688","","","2018-10-28 20:42:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dreazrag: My son looking like the cutest mailman in all of Htown 🎃🎃 https://t.co/dZ3WTdv3z4","1056285396143955968","890745498411446273","2018-10-27 20:43:57 +0000","https://twitter.com/dreazrag/status/1056285396143955968/photo/1,https://twitter.com/dreazrag/status/1056285396143955968/photo/1,https://twitter.com/dreazrag/status/1056285396143955968/photo/1,https://twitter.com/dreazrag/status/1056285396143955968/photo/1,https://twitter.com/dreazrag/status/1056285396143955968/photo/1,https://twitter.com/dreazrag/status/1056285396143955968/photo/1,https://twitter.com/dreazrag/status/1056285396143955968/photo/1,https://twitter.com/dreazrag/status/1056285396143955968/photo/1"
"1056434458927214593","1056421970357747712","880929978","2018-10-28 06:36:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nikhilrsethi No not at all 😤","","","",""
"1056363540435648513","1056363103187857409","866499259943792640","2018-10-28 01:54:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly 😭","","","",""
"1056361796397723649","1056352054707396608","866499259943792640","2018-10-28 01:47:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly Masters in CS in one year...","","","",""
"1056361683294273536","1056352054707396608","866499259943792640","2018-10-28 01:47:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cyb3rbuIly ONE YEAR","","","",""
